scenario_id,subject,difficulty,trial_mode,mode,condition,seed,success,completion_time_sec,total_inputs,interactions,motion_tool_calls,mode_switches,direction_reversals,dropped_inputs,selection_perturbations,direction_perturbations,target_filtered_out,terminated_at_max_ticks,end_reason
manual_s1_easy_trial_20260218_144100,s1,easy,manual,prime,sel_low,3,1,3.9,3,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144100,s1,easy,manual,prime,sel_low,4,1,4.5,3,5,1,1,0,0,2,0,1,0,task_complete
manual_s1_easy_trial_20260218_144100,s1,easy,manual,prime,sel_high,0,1,10.2,4,8,4,1,0,0,2,0,1,0,task_complete
manual_s1_easy_trial_20260218_144100,s1,easy,manual,prime,sel_high,1,1,3.9,3,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144100,s1,easy,manual,prime,sel_high,2,1,3.9,3,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144100,s1,easy,manual,prime,sel_high,3,1,3.9,3,3,1,1,0,0,1,0,1,0,task_complete
manual_s1_easy_trial_20260218_144100,s1,easy,manual,prime,sel_high,4,1,6.0,3,10,1,1,0,0,4,0,1,0,task_complete
manual_s1_easy_trial_20260218_144100,s1,easy,manual,prime,compound_mid,0,1,11.8211,4,8,4,1,0,0,1,0,1,0,task_complete
manual_s1_easy_trial_20260218_144100,s1,easy,manual,prime,compound_mid,1,1,4.369,3,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144100,s1,easy,manual,prime,compound_mid,2,1,5.1231,3,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144100,s1,easy,manual,prime,compound_mid,3,1,4.9046,3,3,1,1,0,0,1,0,1,0,task_complete
manual_s1_easy_trial_20260218_144100,s1,easy,manual,prime,compound_mid,4,1,6.6302,3,10,1,1,0,0,4,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,clean,0,1,4.1768,13,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,clean,1,1,4.1768,13,3,1,1,2,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,clean,2,1,4.1768,13,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,clean,3,1,4.1768,13,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,clean,4,1,4.1768,13,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,dir_low,0,1,5.2152,21,3,1,1,0,0,0,2,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,dir_low,1,1,4.1768,13,3,1,1,2,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,dir_low,2,1,4.696,17,3,1,1,0,0,0,1,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,dir_low,3,1,4.1768,13,3,1,1,0,0,0,1,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,dir_low,4,1,4.1768,13,3,1,1,0,0,0,3,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,dir_high,0,1,5.2152,21,3,1,1,0,0,0,2,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,dir_high,1,1,4.696,17,3,1,1,2,0,0,3,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,dir_high,2,1,7.292,37,3,1,1,4,0,0,11,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,dir_high,3,1,4.1768,13,3,1,1,0,0,0,4,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,dir_high,4,1,4.1768,13,3,1,1,0,0,0,3,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,sel_low,0,1,31.292,9,31,17,1,0,0,3,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,sel_low,1,1,4.1768,13,3,1,1,2,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,sel_low,2,1,4.1768,13,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,sel_low,3,1,4.1768,13,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,sel_low,4,1,14.8642,9,20,7,1,0,0,5,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,sel_high,0,1,16.9986,17,40,6,1,0,0,16,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,sel_high,1,1,4.1768,13,3,1,1,2,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,sel_high,2,1,4.1768,13,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,sel_high,3,1,4.1768,13,3,1,1,0,0,1,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,sel_high,4,1,18.5708,9,37,8,1,0,0,15,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,compound_mid,0,1,30.2719,9,30,15,1,0,0,4,0,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,compound_mid,1,1,7.2782,13,3,1,1,2,0,0,1,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,compound_mid,2,1,10.8817,19,3,1,1,4,2,0,2,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,compound_mid,3,1,10.3103,17,3,1,1,0,0,1,1,1,0,task_complete
manual_s1_easy_trial_20260218_144238,s1,easy,manual,prime,compound_mid,4,1,25.7331,20,23,9,1,0,1,6,3,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,clean,0,1,8.8762,31,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,clean,1,1,8.8762,31,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,clean,2,1,8.8762,31,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,clean,3,1,8.8762,31,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,clean,4,1,8.8762,31,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,dir_low,0,1,8.8762,31,3,1,1,0,0,0,3,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,dir_low,1,1,8.8762,31,3,1,1,0,0,0,2,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,dir_low,2,1,8.8762,31,3,1,1,0,0,0,5,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,dir_low,3,1,8.8762,31,3,1,1,0,0,0,3,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,dir_low,4,1,8.8762,31,3,1,1,0,0,0,5,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,dir_high,0,1,8.8762,31,3,1,1,0,0,0,4,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,dir_high,1,1,16.8482,71,3,1,1,2,0,0,15,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,dir_high,2,1,12.8622,51,3,1,1,0,0,0,12,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,dir_high,3,1,8.8762,31,3,1,1,0,0,0,11,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,dir_high,4,1,8.8762,31,3,1,1,0,0,0,9,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,sel_low,0,1,8.9811,21,6,2,1,0,0,1,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,sel_low,1,1,8.8762,31,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,sel_low,2,1,8.8762,31,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,sel_low,3,1,8.8762,31,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,sel_low,4,1,30.6629,21,32,13,1,0,0,6,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,sel_high,0,1,8.9811,21,6,2,1,0,0,1,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,sel_high,1,1,8.8762,31,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,sel_high,2,1,8.8762,31,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,sel_high,3,1,8.8762,31,3,1,1,0,0,1,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,sel_high,4,1,17.4671,21,26,5,1,0,0,13,0,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,compound_mid,0,1,14.832,21,6,2,1,0,0,1,1,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,compound_mid,1,1,17.1024,29,3,1,1,0,2,0,4,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,compound_mid,2,1,22.5959,38,3,1,1,0,3,0,4,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,compound_mid,3,1,18.3846,31,3,1,1,0,0,1,1,1,0,task_complete
manual_s1_easy_trial_20260218_144350,s1,easy,manual,prime,compound_mid,4,0,1486.993,0,10,990,0,0,0,4,0,1,1,max_ticks
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,clean,0,1,8.7276,25,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,clean,1,1,8.7276,25,3,1,1,2,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,clean,2,1,8.7276,25,3,1,1,6,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,clean,3,1,8.7276,25,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,clean,4,1,8.7276,25,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,dir_low,0,1,8.7276,25,3,1,1,0,0,0,2,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,dir_low,1,1,8.7276,25,3,1,1,2,0,0,1,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,dir_low,2,1,25.77,97,3,1,1,6,0,0,9,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,dir_low,3,1,8.7276,25,3,1,1,0,0,0,2,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,dir_low,4,1,8.7276,25,3,1,1,0,0,0,4,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,dir_high,0,1,14.4084,49,3,1,1,0,0,0,9,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,dir_high,1,1,8.7276,25,3,1,1,2,0,0,5,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,dir_high,2,1,11.568,37,3,1,1,6,0,0,11,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,dir_high,3,1,8.7276,25,3,1,1,0,0,0,8,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,dir_high,4,1,8.7276,25,3,1,1,0,0,0,7,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,sel_low,0,1,17.2515,37,8,4,1,0,0,1,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,sel_low,1,1,8.7276,25,3,1,1,2,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,sel_low,2,1,8.7276,25,3,1,1,6,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,sel_low,3,1,8.7276,25,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,sel_low,4,1,9.201,25,5,1,1,0,0,2,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,sel_high,0,1,17.2515,37,8,4,1,0,0,2,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,sel_high,1,1,8.7276,25,3,1,1,2,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,sel_high,2,1,8.7276,25,3,1,1,6,0,0,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,sel_high,3,1,8.7276,25,3,1,1,0,0,1,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,sel_high,4,1,10.3845,25,10,1,1,0,0,4,0,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,compound_mid,0,1,27.616,36,8,4,1,0,1,1,1,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,compound_mid,1,1,15.4336,23,3,1,1,2,2,0,3,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,compound_mid,2,1,15.7956,23,3,1,1,6,2,0,2,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,compound_mid,3,1,16.3965,25,3,1,1,0,0,1,1,1,0,task_complete
manual_s1_easy_trial_20260218_144539,s1,easy,manual,prime,compound_mid,4,1,16.9127,23,10,1,1,0,2,4,4,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,clean,0,1,19.4957,25,34,7,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,clean,1,1,19.4957,25,34,7,1,2,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,clean,2,1,19.4957,25,34,7,1,6,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,clean,3,1,19.4957,25,34,7,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,clean,4,1,19.4957,25,34,7,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,dir_low,0,1,19.4957,25,34,7,1,0,0,0,2,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,dir_low,1,1,19.4957,25,34,7,1,2,0,0,1,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,dir_low,2,1,21.7725,41,34,7,1,6,0,0,6,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,dir_low,3,1,19.4957,25,34,7,1,0,0,0,2,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,dir_low,4,1,19.4957,25,34,7,1,0,0,0,4,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,dir_high,0,1,21.7725,41,34,7,1,0,0,0,6,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,dir_high,1,1,6.0844,25,3,1,1,2,0,0,5,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,dir_high,2,1,20.6341,33,34,7,1,6,0,0,10,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,dir_high,3,1,19.4957,25,34,7,1,0,0,0,8,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,dir_high,4,1,19.4957,25,34,7,1,0,0,0,7,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,sel_low,0,1,8.4382,25,9,2,1,0,0,1,0,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,sel_low,1,1,15.6419,25,28,5,1,2,0,2,0,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,sel_low,2,1,6.5113,17,14,1,1,2,0,1,0,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,sel_low,3,1,6.5113,17,14,1,1,0,0,1,0,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,sel_low,4,1,13.869,17,13,6,1,0,0,4,0,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,sel_high,0,1,15.138,33,27,4,1,0,0,10,0,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,sel_high,1,0,1447.0497,24,15,961,0,2,0,5,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,sel_high,2,1,6.5113,17,14,1,1,2,0,2,0,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,sel_high,3,0,1447.0497,0,39,961,0,0,0,11,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,sel_high,4,0,1493.2115,0,5,995,0,0,0,3,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,compound_mid,0,1,16.0019,25,9,2,1,0,0,1,2,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,compound_mid,1,1,20.0698,32,19,1,1,2,1,5,4,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,compound_mid,2,1,26.2227,48,16,2,1,6,1,2,7,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,compound_mid,3,1,35.4212,17,56,13,1,0,0,6,1,1,0,task_complete
manual_s1_hard_trial_20260220_122421,s1,hard,manual,prime,compound_mid,4,0,1493.2115,0,5,995,0,0,0,3,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,clean,0,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,clean,1,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,clean,2,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,clean,3,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,clean,4,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,dir_low,0,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,dir_low,1,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,dir_low,2,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,dir_low,3,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,dir_low,4,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,dir_high,0,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,dir_high,1,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,dir_high,2,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,dir_high,3,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,dir_high,4,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,sel_low,0,1,22.2,5,22,9,1,0,0,1,0,1,0,task_complete
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,sel_low,1,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,sel_low,2,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,sel_low,3,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,sel_low,4,0,1494.0,0,5,995,0,0,0,2,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,sel_high,0,1,16.8,7,27,4,1,1,0,10,0,1,0,task_complete
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,sel_high,1,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,sel_high,2,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,sel_high,3,1,27.3,5,29,11,1,0,0,10,0,1,0,task_complete
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,sel_high,4,1,7.2,5,7,2,1,0,0,3,0,1,0,task_complete
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,compound_mid,0,1,23.5681,5,22,9,1,0,0,1,0,1,0,task_complete
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,compound_mid,1,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,compound_mid,2,0,1495.2,0,4,996,0,0,0,0,0,1,1,max_ticks
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,compound_mid,3,1,13.2105,5,22,2,1,0,0,4,0,1,0,task_complete
manual_s1_hard_trial_20260220_122841,s1,hard,manual,prime,compound_mid,4,1,10.2592,8,7,2,1,0,0,3,2,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,clean,0,1,4.572,21,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,clean,1,1,4.572,21,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,clean,2,1,4.572,21,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,clean,3,1,4.572,21,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,clean,4,1,4.572,21,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,dir_low,0,1,4.572,21,3,1,1,0,0,0,2,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,dir_low,1,1,4.572,21,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,dir_low,2,1,4.572,21,3,1,1,0,0,0,2,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,dir_low,3,1,4.572,21,3,1,1,0,0,0,1,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,dir_low,4,1,4.572,21,3,1,1,0,0,0,4,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,dir_high,0,1,4.572,21,3,1,1,0,0,0,2,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,dir_high,1,1,4.572,21,3,1,1,0,0,0,4,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,dir_high,2,1,7.662,51,3,1,1,0,0,0,12,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,dir_high,3,1,4.572,21,3,1,1,0,0,0,8,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,dir_high,4,1,4.572,21,3,1,1,0,0,0,6,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,sel_low,0,1,4.572,21,3,1,1,0,0,1,0,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,sel_low,1,1,4.572,21,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,sel_low,2,1,4.572,21,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,sel_low,3,1,4.572,21,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,sel_low,4,1,4.778,21,5,1,1,0,0,2,0,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,sel_high,0,1,4.572,21,3,1,1,0,0,1,0,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,sel_high,1,1,4.572,21,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,sel_high,2,1,4.572,21,3,1,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,sel_high,3,0,1448.311,10,27,963,0,0,0,8,0,1,1,max_ticks
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,sel_high,4,0,1493.015,0,5,995,0,0,0,3,0,1,1,max_ticks
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,compound_mid,0,1,10.258,21,3,1,1,0,0,1,1,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,compound_mid,1,1,9.9172,19,3,1,1,0,2,0,3,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,compound_mid,2,1,14.796,29,3,1,1,0,3,0,3,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,compound_mid,3,1,26.2634,57,9,1,1,2,4,2,3,1,0,task_complete
manual_s1_hard_trial_20260220_123039,s1,hard,manual,prime,compound_mid,4,0,1493.015,0,5,995,0,0,0,3,0,1,1,max_ticks
manual_s1_hard_trial_20260220_123213,s1,hard,manual,prime,clean,0,1,6.2544,36,2,0,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123213,s1,hard,manual,prime,clean,1,1,7.296,43,2,0,1,2,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123213,s1,hard,manual,prime,clean,2,1,6.2544,36,2,0,1,4,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123213,s1,hard,manual,prime,clean,3,1,6.2544,36,2,0,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123213,s1,hard,manual,prime,clean,4,1,6.2544,36,2,0,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123213,s1,hard,manual,prime,dir_low,0,1,6.2544,36,2,0,1,0,0,0,3,1,0,task_complete
manual_s1_hard_trial_20260220_123213,s1,hard,manual,prime,dir_low,1,1,7.296,43,2,0,1,2,0,0,5,1,0,task_complete
